epoch,timestamp,operations,operations-delta,operations/second
1616750030.125,26/03/2021 12:13:50,471053,3000,3000
1616750031.125,26/03/2021 12:13:51,474053,3000,3000
1616750032.125,26/03/2021 12:13:52,477053,3000,3000
1616750033.125,26/03/2021 12:13:53,480055,3002,3002
1616750034.126,26/03/2021 12:13:54,483056,3001,2998.002
1616750035.126,26/03/2021 12:13:55,486056,3000,3000
1616750036.126,26/03/2021 12:13:56,489056,3000,3000
1616750037.126,26/03/2021 12:13:57,492056,3000,3000
1616750038.126,26/03/2021 12:13:58,495057,3001,3001
1616750039.126,26/03/2021 12:13:59,498057,3000,3000
1616750040.126,26/03/2021 12:14:00,501057,3000,3000
1616750041.126,26/03/2021 12:14:01,504058,3001,3001
1616750042.126,26/03/2021 12:14:02,507058,3000,3000
1616750043.126,26/03/2021 12:14:03,510059,3001,3001
1616750044.126,26/03/2021 12:14:04,513059,3000,3000
1616750045.127,26/03/2021 12:14:05,516059,3000,2997.003
1616750046.127,26/03/2021 12:14:06,519059,3000,3000
1616750047.127,26/03/2021 12:14:07,522059,3000,3000
1616750048.127,26/03/2021 12:14:08,525061,3002,3002
1616750049.127,26/03/2021 12:14:09,528061,3000,3000
1616750050.127,26/03/2021 12:14:10,531061,3000,3000
1616750051.127,26/03/2021 12:14:11,534061,3000,3000
1616750052.127,26/03/2021 12:14:12,537061,3000,3000
1616750053.127,26/03/2021 12:14:13,540061,3000,3000
1616750054.128,26/03/2021 12:14:14,543061,3000,2997.003
1616750055.128,26/03/2021 12:14:15,546062,3001,3001
1616750056.128,26/03/2021 12:14:16,549062,3000,3000
1616750057.128,26/03/2021 12:14:17,552062,3000,3000
1616750058.128,26/03/2021 12:14:18,555062,3000,3000
1616750059.128,26/03/2021 12:14:19,558062,3000,3000
1616750060.128,26/03/2021 12:14:20,561062,3000,3000
1616750061.128,26/03/2021 12:14:21,564062,3000,3000
1616750062.128,26/03/2021 12:14:22,567062,3000,3000
1616750063.128,26/03/2021 12:14:23,570063,3001,3001
1616750064.129,26/03/2021 12:14:24,573064,3001,2998.002
1616750065.129,26/03/2021 12:14:25,576064,3000,3000
1616750066.129,26/03/2021 12:14:26,579065,3001,3001
1616750067.129,26/03/2021 12:14:27,582065,3000,3000
1616750068.129,26/03/2021 12:14:28,585066,3001,3001
1616750069.129,26/03/2021 12:14:29,588066,3000,3000
1616750070.129,26/03/2021 12:14:30,591067,3001,3001
1616750071.129,26/03/2021 12:14:31,594066,2999,2999
1616750072.129,26/03/2021 12:14:32,597067,3001,3001
1616750073.129,26/03/2021 12:14:33,600067,3000,3000
1616750074.13,26/03/2021 12:14:34,603068,3001,2998.002
1616750075.13,26/03/2021 12:14:35,606068,3000,3000
1616750076.13,26/03/2021 12:14:36,609069,3001,3001
1616750077.13,26/03/2021 12:14:37,612068,2999,2999
1616750078.13,26/03/2021 12:14:38,615070,3002,3002
1616750079.13,26/03/2021 12:14:39,618070,3000,3000
1616750080.13,26/03/2021 12:14:40,621071,3001,3001
1616750081.13,26/03/2021 12:14:41,624071,3000,3000
1616750082.13,26/03/2021 12:14:42,627071,3000,3000
1616750083.131,26/03/2021 12:14:43,630071,3000,2997.003
1616750084.131,26/03/2021 12:14:44,633071,3000,3000
1616750085.131,26/03/2021 12:14:45,636071,3000,3000
1616750086.131,26/03/2021 12:14:46,639071,3000,3000
1616750087.131,26/03/2021 12:14:47,642071,3000,3000
1616750088.131,26/03/2021 12:14:48,645072,3001,3001
1616750089.131,26/03/2021 12:14:49,648072,3000,3000
1616750090.131,26/03/2021 12:14:50,651072,3000,3000
1616750091.131,26/03/2021 12:14:51,654071,2999,2999
1616750092.131,26/03/2021 12:14:52,657073,3002,3002
1616750093.132,26/03/2021 12:14:53,660073,3000,2997.003
1616750094.132,26/03/2021 12:14:54,663073,3000,3000
1616750095.132,26/03/2021 12:14:55,666073,3000,3000
1616750096.132,26/03/2021 12:14:56,669073,3000,3000
1616750097.132,26/03/2021 12:14:57,672074,3001,3001
1616750098.132,26/03/2021 12:14:58,675074,3000,3000
1616750099.132,26/03/2021 12:14:59,678075,3001,3001
1616750100.132,26/03/2021 12:15:00,681076,3001,3001
1616750101.132,26/03/2021 12:15:01,684076,3000,3000
1616750102.132,26/03/2021 12:15:02,687076,3000,3000
1616750103.133,26/03/2021 12:15:03,690076,3000,2997.003
1616750104.133,26/03/2021 12:15:04,693077,3001,3001
1616750105.133,26/03/2021 12:15:05,696077,3000,3000
1616750106.133,26/03/2021 12:15:06,699077,3000,3000
1616750107.133,26/03/2021 12:15:07,702079,3002,3002
1616750108.133,26/03/2021 12:15:08,705079,3000,3000
1616750109.133,26/03/2021 12:15:09,708079,3000,3000
1616750110.133,26/03/2021 12:15:10,711079,3000,3000
1616750111.133,26/03/2021 12:15:11,714080,3001,3001
1616750112.133,26/03/2021 12:15:12,717079,2999,2999
1616750113.133,26/03/2021 12:15:13,720081,3002,3002
1616750114.134,26/03/2021 12:15:14,723081,3000,2997.003
1616750115.134,26/03/2021 12:15:15,726081,3000,3000
1616750116.134,26/03/2021 12:15:16,729081,3000,3000
1616750117.134,26/03/2021 12:15:17,732081,3000,3000
1616750118.134,26/03/2021 12:15:18,735081,3000,3000
1616750119.134,26/03/2021 12:15:19,738081,3000,3000
1616750120.134,26/03/2021 12:15:20,741081,3000,3000
1616750121.134,26/03/2021 12:15:21,744081,3000,3000
1616750122.134,26/03/2021 12:15:22,747081,3000,3000
1616750123.135,26/03/2021 12:15:23,750082,3001,2998.002
1616750124.135,26/03/2021 12:15:24,753082,3000,3000
1616750125.135,26/03/2021 12:15:25,756082,3000,3000
1616750126.135,26/03/2021 12:15:26,759083,3001,3001
1616750127.135,26/03/2021 12:15:27,762083,3000,3000
1616750128.135,26/03/2021 12:15:28,765083,3000,3000
1616750129.135,26/03/2021 12:15:29,768083,3000,3000
1616750130.135,26/03/2021 12:15:30,771085,3002,3002
1616750131.135,26/03/2021 12:15:31,774085,3000,3000
1616750132.136,26/03/2021 12:15:32,777085,3000,2997.003
1616750133.136,26/03/2021 12:15:33,780086,3001,3001
1616750134.136,26/03/2021 12:15:34,783086,3000,3000
1616750135.136,26/03/2021 12:15:35,786086,3000,3000
1616750136.136,26/03/2021 12:15:36,789086,3000,3000
1616750137.136,26/03/2021 12:15:37,792089,3003,3003
1616750138.136,26/03/2021 12:15:38,795089,3000,3000
1616750139.137,26/03/2021 12:15:39,798090,3001,2998.002
1616750140.137,26/03/2021 12:15:40,801090,3000,3000
1616750141.137,26/03/2021 12:15:41,804091,3001,3001
1616750142.137,26/03/2021 12:15:42,807091,3000,3000
1616750143.137,26/03/2021 12:15:43,810091,3000,3000
1616750144.137,26/03/2021 12:15:44,813091,3000,3000
1616750145.137,26/03/2021 12:15:45,816091,3000,3000
1616750146.137,26/03/2021 12:15:46,819091,3000,3000
1616750147.137,26/03/2021 12:15:47,822091,3000,3000
1616750148.137,26/03/2021 12:15:48,825091,3000,3000
1616750149.137,26/03/2021 12:15:49,828091,3000,3000
1616750150.138,26/03/2021 12:15:50,831091,3000,2997.003
1616750151.138,26/03/2021 12:15:51,834091,3000,3000
1616750152.138,26/03/2021 12:15:52,837092,3001,3001
1616750153.138,26/03/2021 12:15:53,840092,3000,3000
1616750154.138,26/03/2021 12:15:54,843092,3000,3000
1616750155.138,26/03/2021 12:15:55,846092,3000,3000
1616750156.138,26/03/2021 12:15:56,849092,3000,3000
1616750157.138,26/03/2021 12:15:57,852093,3001,3001
1616750158.138,26/03/2021 12:15:58,855093,3000,3000
1616750159.138,26/03/2021 12:15:59,858093,3000,3000
1616750160.139,26/03/2021 12:16:00,861093,3000,2997.003
1616750161.139,26/03/2021 12:16:01,864094,3001,3001
1616750162.139,26/03/2021 12:16:02,867095,3001,3001
1616750163.139,26/03/2021 12:16:03,870096,3001,3001
1616750164.139,26/03/2021 12:16:04,873096,3000,3000
1616750165.139,26/03/2021 12:16:05,876096,3000,3000
1616750166.139,26/03/2021 12:16:06,879096,3000,3000
1616750167.139,26/03/2021 12:16:07,882097,3001,3001
1616750168.139,26/03/2021 12:16:08,885098,3001,3001
1616750169.139,26/03/2021 12:16:09,888097,2999,2999
1616750170.139,26/03/2021 12:16:10,891098,3001,3001
1616750171.14,26/03/2021 12:16:11,894099,3001,2998.002
1616750172.14,26/03/2021 12:16:12,897099,3000,3000
