"session","benchmark","10%(us)","20%(us)","50%(us)","75%(us)","90%(us)","95%(us)","99%(us)","99.9%(us)","99.99%(us)","max(us)","operations","duration(ms)","throughput"
3_11_4_3M_no_rate_limit,IntIntMapTest-get,0.100000000000,0.200000000000,0.500000000000,0.750000000000,0.900000000000,0.950000000000,0.990625000000,0.999023437500,0.999902343750,1.000000000000,5016759,296033,16946.62081592255
3_11_4_3M_no_rate_limit,IntIntMapTest-set,0.100000000000,0.200000000000,0.500000000000,0.750000000000,0.900000000000,0.950000000000,0.990625000000,0.999023437500,0.999902343750,1.000000000000,2151593,296033,7268.084977012698
4_1_1_3M_no_rate_limit,IntIntMapTest-get,0.100000000000,0.200000000000,0.500000000000,0.750000000000,0.900000000000,0.950000000000,0.990625000000,0.999023437500,0.999902343750,1.000000000000,5407948,296047,18267.19406040257
4_1_1_3M_no_rate_limit,IntIntMapTest-set,0.100000000000,0.200000000000,0.500000000000,0.750000000000,0.900000000000,0.950000000000,0.990625000000,0.999023437500,0.999902343750,1.000000000000,2318308,296047,7830.878205149858
