1.000,764.338
2.000,748.754
3.000,729.158
4.000,732.117
5.001,718.109
6.001,672.003
7.001,694.485
8.001,689.364
9.001,696.069
10.001,3085.619
11.001,674.607
12.002,690.404
13.002,688.847
14.002,691.69
15.002,700.004
16.002,681.647
17.002,715.364
18.002,712.759
19.002,702.074
20.002,701.723
21.002,687.342
22.002,672.812
23.002,691.488
24.002,690.734
25.002,680.869
26.002,686.133
27.002,678.205
28.002,684.899
29.002,686.146
30.002,697.273
31.004,681.756
32.004,689.688
33.004,687.109
34.004,687.933
35.004,680.836
36.004,682.597
37.005,673.474
38.005,1004.008
39.005,695.681
40.005,691.318
41.005,689.263
42.005,704.93
43.005,1076.6
44.005,680.619
45.005,769.967
46.005,668.671
47.005,668.793
48.005,659.271
49.005,667.494
50.005,669.613
51.005,664.355
52.005,659.29
53.005,670.786
54.005,663.733
55.005,673.533
56.007,667.007
57.007,656.69
58.007,660.426
59.007,662.986
60.007,653.101
61.007,662.97
62.007,650.332
63.007,667.277
64.008,673.284
65.008,701.138
66.008,1092.194
67.008,664.429
68.008,674.197
69.008,680.367
70.008,685.896
71.008,688.994
72.008,672.549
73.008,678.07
74.008,679.547
75.008,677.47
76.008,682.533
77.008,704.203
78.008,701.505
79.008,696.866
80.008,699.347
81.008,817.382
82.008,690.297
83.008,658.608
84.008,664.73
85.010,685.808
86.010,680.684
87.010,689.318
88.010,689.172
89.010,676.382
90.010,686.085
91.010,687.239
92.010,683.725
93.011,681.591
94.011,712.053
95.011,1081.579
96.011,680.769
97.011,667.975
98.011,681.561
99.011,687.57
100.011,686.27
101.011,657.563
102.011,660.472
103.012,660.963
104.012,658.085
105.012,669.778
106.012,652.692
107.012,658.312
108.012,655.519
109.012,658.054
110.012,663.597
111.012,655.362
112.012,673.552
113.013,658.391
114.013,658.207
115.013,666.547
116.013,647.913
117.013,666.638
118.013,644.348
119.013,658.936
120.013,653.202
121.014,665.997
122.014,679.628
123.014,864.071
124.014,662.153
125.014,677.695
126.014,685.392
127.014,692.817
128.014,662.157
129.014,679.494
130.015,682.543
131.015,682.945
132.015,665.61
133.015,668.702
134.015,1834.282
135.015,664.726
136.015,651.351
137.015,656.27
138.015,652.211
139.015,652.572
140.015,660.507
141.015,660.931
142.015,660.361
143.015,656.549
144.015,669.934
145.015,674.672
146.015,668.111
147.015,680.648
148.015,671.41
149.015,664.991
150.015,680.427
151.017,676.932
152.017,951.642
153.017,659.095
154.017,663.19
155.017,672.651
156.017,672.764
157.017,662.374
158.017,671.518
159.017,665.079
160.018,664.408
161.018,676.675
162.018,673.606
163.018,654.513
164.018,666.073
165.018,667.067
166.018,669.697
167.018,666.639
168.018,666.478
169.018,684.218
170.018,673.753
171.018,664.904
172.018,654.723
173.018,654.042
174.018,656.005
175.018,663.987
176.018,651.223
177.018,659.769
178.018,661.165
179.018,660.92
180.018,884.442
181.020,666.799
182.020,678.283
183.020,664.53
184.020,669.508
185.020,673.403
186.020,1353.764
187.020,677.799
188.020,670.316
189.020,659.106
190.021,671.956
191.021,680.518
192.021,669.757
193.021,661.374
194.021,662.704
195.021,674.272
196.021,669.422
197.021,659.417
198.021,664.792
199.021,676.271
200.021,679.525
201.021,686.247
202.021,716.391
203.021,690.334
204.021,681.867
205.021,684.356
206.021,683.289
207.021,908.447
208.021,698.302
209.021,688.684
210.023,673.305
211.023,668.239
212.023,686.382
213.023,675.091
214.023,675.193
215.023,686.878
216.023,658.687
217.023,700.436
218.023,671.123
219.024,669.604
220.024,676.051
221.024,670.767
222.024,680.352
223.024,670.921
224.024,678.708
225.024,665.029
226.024,680.515
227.024,682.626
228.024,671.459
229.025,670.25
230.025,663.252
231.025,666.252
232.025,670.979
233.025,675.467
234.025,1127.764
235.025,675.145
236.025,694.754
237.025,696.765
238.025,658.786
239.025,672.568
240.025,678.089
241.025,674.696
242.025,657.01
243.025,668.852
244.025,667.671
245.025,663.108
246.025,678.408
247.025,688.414
248.025,682.311
249.025,707.171
250.027,676.703
251.027,668.845
252.027,681.611
253.027,688.678
254.027,686.393
255.027,674.728
256.027,696.843
257.027,685.186
258.028,671.898
259.028,687.259
260.028,676.954
261.028,1055.174
262.028,662.167
263.028,675.43
264.028,671.786
265.028,673.772
266.028,673.623
267.028,668.61
268.028,669.226
269.028,689.376
270.028,682.828
271.028,686.485
272.028,680.797
273.028,694.162
274.028,664.707
275.028,676.972
276.028,676.976
277.030,1184.644
278.030,665.498
279.030,664.389
280.030,660.086
281.030,669.748
282.030,672.484
283.030,661.75
284.030,663.704
285.030,666.911
286.031,670.201
287.031,1080.054
288.031,664.15
289.031,662.083
290.031,655.978
291.031,660.985
292.031,669.371
293.031,672.068
294.031,681.241
295.031,667.636
296.031,670.207
297.031,683.683
298.031,686.432
