epoch,timestamp,operations,operations-delta,operations/second
1616751088.167,26/03/2021 12:31:28,5914491,26201,26201
1616751089.167,26/03/2021 12:31:29,5940064,25573,25573
1616751090.167,26/03/2021 12:31:30,5966370,26306,26306
1616751091.167,26/03/2021 12:31:31,5992418,26048,26048
1616751092.167,26/03/2021 12:31:32,6018825,26407,26407
1616751093.167,26/03/2021 12:31:33,6044998,26173,26173
1616751094.167,26/03/2021 12:31:34,6071339,26341,26341
1616751095.167,26/03/2021 12:31:35,6097244,25905,25905
1616751096.167,26/03/2021 12:31:36,6123344,26100,26100
1616751097.167,26/03/2021 12:31:37,6149026,25682,25682
1616751098.168,26/03/2021 12:31:38,6174943,25917,25891.109
1616751099.168,26/03/2021 12:31:39,6200620,25677,25677
1616751100.168,26/03/2021 12:31:40,6225527,24907,24907
1616751101.168,26/03/2021 12:31:41,6250655,25128,25128
1616751102.168,26/03/2021 12:31:42,6276534,25879,25879
1616751103.168,26/03/2021 12:31:43,6301709,25175,25175
1616751104.168,26/03/2021 12:31:44,6327014,25305,25305
1616751105.168,26/03/2021 12:31:45,6351997,24983,24983
1616751106.168,26/03/2021 12:31:46,6376997,25000,25000
1616751107.171,26/03/2021 12:31:47,6402313,25316,25240.279
1616751108.171,26/03/2021 12:31:48,6427505,25192,25192
1616751109.171,26/03/2021 12:31:49,6452753,25248,25248
1616751110.172,26/03/2021 12:31:50,6478347,25594,25568.432
1616751111.172,26/03/2021 12:31:51,6503596,25249,25249
1616751112.172,26/03/2021 12:31:52,6529459,25863,25863
1616751113.172,26/03/2021 12:31:53,6555265,25806,25806
1616751114.172,26/03/2021 12:31:54,6581442,26177,26177
1616751115.172,26/03/2021 12:31:55,6607478,26036,26036
1616751116.172,26/03/2021 12:31:56,6632954,25476,25476
1616751117.172,26/03/2021 12:31:57,6658689,25735,25735
1616751118.172,26/03/2021 12:31:58,6684938,26249,26249
1616751119.172,26/03/2021 12:31:59,6710909,25971,25971
1616751120.172,26/03/2021 12:32:00,6736757,25848,25848
1616751121.173,26/03/2021 12:32:01,6762071,25314,25288.711
1616751122.173,26/03/2021 12:32:02,6787981,25910,25910
1616751123.173,26/03/2021 12:32:03,6813497,25516,25516
1616751124.173,26/03/2021 12:32:04,6839015,25518,25518
1616751125.173,26/03/2021 12:32:05,6864083,25068,25068
1616751126.173,26/03/2021 12:32:06,6889892,25809,25809
1616751127.173,26/03/2021 12:32:07,6915170,25278,25278
1616751128.173,26/03/2021 12:32:08,6940482,25312,25312
1616751129.173,26/03/2021 12:32:09,6966062,25580,25580
1616751130.173,26/03/2021 12:32:10,6991135,25073,25073
1616751131.174,26/03/2021 12:32:11,7016497,25362,25336.663
1616751132.174,26/03/2021 12:32:12,7041491,24994,24994
1616751133.174,26/03/2021 12:32:13,7066823,25332,25332
1616751134.174,26/03/2021 12:32:14,7091788,24965,24965
1616751135.174,26/03/2021 12:32:15,7116940,25152,25152
1616751136.174,26/03/2021 12:32:16,7141909,24969,24969
1616751137.174,26/03/2021 12:32:17,7167539,25630,25630
1616751138.174,26/03/2021 12:32:18,7193513,25974,25974
1616751139.174,26/03/2021 12:32:19,7218866,25353,25353
1616751140.174,26/03/2021 12:32:20,7244238,25372,25372
1616751141.174,26/03/2021 12:32:21,7269589,25351,25351
1616751142.175,26/03/2021 12:32:22,7294815,25226,25200.799
1616751143.175,26/03/2021 12:32:23,7319972,25157,25157
1616751144.175,26/03/2021 12:32:24,7345155,25183,25183
1616751145.175,26/03/2021 12:32:25,7370621,25466,25466
1616751146.175,26/03/2021 12:32:26,7395029,24408,24408
1616751147.175,26/03/2021 12:32:27,7420167,25138,25138
1616751148.175,26/03/2021 12:32:28,7445661,25494,25494
1616751149.175,26/03/2021 12:32:29,7471121,25460,25460
1616751150.175,26/03/2021 12:32:30,7496430,25309,25309
1616751151.175,26/03/2021 12:32:31,7521712,25282,25282
1616751152.175,26/03/2021 12:32:32,7546982,25270,25270
1616751153.175,26/03/2021 12:32:33,7572093,25111,25111
1616751154.175,26/03/2021 12:32:34,7597387,25294,25294
1616751155.176,26/03/2021 12:32:35,7622765,25378,25352.647
1616751156.176,26/03/2021 12:32:36,7647693,24928,24928
1616751157.176,26/03/2021 12:32:37,7672595,24902,24902
1616751158.176,26/03/2021 12:32:38,7698283,25688,25688
1616751159.176,26/03/2021 12:32:39,7723854,25571,25571
1616751160.181,26/03/2021 12:32:40,7749276,25422,25295.522
