epoch,timestamp,operations,operations-delta,operations/second
1616751535.169,26/03/2021 12:38:55,5589897,23575,23575
1616751536.169,26/03/2021 12:38:56,5614039,24142,24142
1616751537.169,26/03/2021 12:38:57,5638038,23999,23999
1616751538.169,26/03/2021 12:38:58,5661999,23961,23961
1616751539.169,26/03/2021 12:38:59,5686114,24115,24115
1616751540.169,26/03/2021 12:39:00,5709933,23819,23819
1616751541.17,26/03/2021 12:39:01,5734396,24463,24438.561
1616751542.17,26/03/2021 12:39:02,5758154,23758,23758
1616751543.17,26/03/2021 12:39:03,5782540,24386,24386
1616751544.17,26/03/2021 12:39:04,5806541,24001,24001
1616751545.17,26/03/2021 12:39:05,5830314,23773,23773
1616751546.17,26/03/2021 12:39:06,5854444,24130,24130
1616751547.17,26/03/2021 12:39:07,5878566,24122,24122
1616751548.17,26/03/2021 12:39:08,5902704,24138,24138
1616751549.17,26/03/2021 12:39:09,5926655,23951,23951
1616751550.17,26/03/2021 12:39:10,5950885,24230,24230
1616751551.171,26/03/2021 12:39:11,5975383,24498,24473.526
1616751552.171,26/03/2021 12:39:12,5999913,24530,24530
1616751553.171,26/03/2021 12:39:13,6023116,23203,23203
1616751554.171,26/03/2021 12:39:14,6047132,24016,24016
1616751555.171,26/03/2021 12:39:15,6071151,24019,24019
1616751556.171,26/03/2021 12:39:16,6094872,23721,23721
1616751557.171,26/03/2021 12:39:17,6118735,23863,23863
1616751558.171,26/03/2021 12:39:18,6142732,23997,23997
1616751559.171,26/03/2021 12:39:19,6166740,24008,24008
1616751560.171,26/03/2021 12:39:20,6190991,24251,24251
1616751561.172,26/03/2021 12:39:21,6214758,23767,23743.257
1616751562.172,26/03/2021 12:39:22,6238762,24004,24004
1616751563.172,26/03/2021 12:39:23,6262801,24039,24039
1616751564.172,26/03/2021 12:39:24,6286081,23280,23280
1616751565.172,26/03/2021 12:39:25,6309974,23893,23893
1616751566.172,26/03/2021 12:39:26,6333626,23652,23652
1616751567.172,26/03/2021 12:39:27,6357475,23849,23849
1616751568.172,26/03/2021 12:39:28,6381007,23532,23532
1616751569.172,26/03/2021 12:39:29,6404734,23727,23727
1616751570.172,26/03/2021 12:39:30,6428777,24043,24043
1616751571.173,26/03/2021 12:39:31,6452776,23999,23975.025
1616751572.173,26/03/2021 12:39:32,6476846,24070,24070
1616751573.173,26/03/2021 12:39:33,6501335,24489,24489
1616751574.173,26/03/2021 12:39:34,6525322,23987,23987
1616751575.173,26/03/2021 12:39:35,6549139,23817,23817
1616751576.173,26/03/2021 12:39:36,6573493,24354,24354
1616751577.173,26/03/2021 12:39:37,6597019,23526,23526
1616751578.173,26/03/2021 12:39:38,6620826,23807,23807
1616751579.173,26/03/2021 12:39:39,6644443,23617,23617
1616751580.173,26/03/2021 12:39:40,6667969,23526,23526
1616751581.173,26/03/2021 12:39:41,6691816,23847,23847
1616751582.174,26/03/2021 12:39:42,6715893,24077,24052.947
1616751583.174,26/03/2021 12:39:43,6739672,23779,23779
1616751584.174,26/03/2021 12:39:44,6763368,23696,23696
1616751585.174,26/03/2021 12:39:45,6787170,23802,23802
1616751586.174,26/03/2021 12:39:46,6811050,23880,23880
1616751587.174,26/03/2021 12:39:47,6834583,23533,23533
1616751588.174,26/03/2021 12:39:48,6858257,23674,23674
1616751589.174,26/03/2021 12:39:49,6882210,23953,23953
1616751590.174,26/03/2021 12:39:50,6906208,23998,23998
1616751591.174,26/03/2021 12:39:51,6930041,23833,23833
1616751592.175,26/03/2021 12:39:52,6953824,23783,23759.241
1616751593.175,26/03/2021 12:39:53,6977625,23801,23801
1616751594.175,26/03/2021 12:39:54,7001609,23984,23984
1616751595.175,26/03/2021 12:39:55,7025399,23790,23790
1616751596.175,26/03/2021 12:39:56,7048632,23233,23233
1616751597.175,26/03/2021 12:39:57,7072078,23446,23446
1616751598.175,26/03/2021 12:39:58,7095866,23788,23788
1616751599.175,26/03/2021 12:39:59,7119783,23917,23917
1616751600.175,26/03/2021 12:40:00,7143623,23840,23840
1616751601.175,26/03/2021 12:40:01,7167558,23935,23935
1616751602.175,26/03/2021 12:40:02,7191550,23992,23992
