1616750866.830,0.631
1616750871.805,1.046
1616750876.830,0.625
1616750881.829,0.457
1616750886.829,0.513
1616750891.829,0.387
1616750896.829,0.407
1616750901.829,0.412
1616750906.829,0.502
1616750911.829,0.432
1616750916.829,0.432
1616750921.829,0.432
1616750926.829,0.528
1616750931.829,0.407
1616750936.829,0.427
1616750941.829,0.528
1616750946.829,0.402
1616750951.829,0.392
1616750956.829,0.487
1616750961.829,0.386
1616750966.829,0.382
1616750971.829,0.657
1616750976.829,0.376
1616750981.829,0.331
1616750986.829,0.336
1616750991.808,0.474
1616750996.830,0.4
1616751001.829,0.357
1616751006.829,0.422
1616751011.829,0.361
1616751016.829,0.421
1616751021.829,0.492
1616751026.829,0.376
1616751031.829,0.366
1616751036.829,0.431
1616751041.829,0.462
1616751046.829,0.381
1616751051.829,0.377
1616751056.829,0.492
1616751061.815,0.378
1616751066.829,0.355
1616751071.829,0.527
1616751076.828,0.387
1616751081.821,0.392
1616751086.806,0.458
1616751091.822,0.335
1616751096.830,0.376
1616751101.829,0.442
1616751106.829,0.331
1616751111.805,0.298
1616751116.830,0.424
1616751121.827,0.341
1616751126.817,0.302
1616751131.830,0.415
1616751136.805,0.318
1616751141.808,0.341
1616751146.815,0.405
1616751151.815,0.316
1616751156.830,0.315
